text,cmp_code,eu_code,pos,manifesto_id,party,date,language,annotations,translation_en,date_full,year
"Cutting troop numbers by 10,000 is irresponsible.",104,NA,1190,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Their inability to procure assets on time and on budget is leaving our Armed Forces without the equipment they need.,104,NA,1191,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
And their failure to look after service personnel and veterans properly – from suitable housing to mental health support – is unforgivable.,104,NA,1192,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
The spectre of Donald Trump returning to power in the United States – and his lack of support for Ukraine and for NATO – should shake the UK and our European partners out of their state of complacency when it comes to the defence and security of our continent.,107,NA,1193,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"It is time for the UK to lead within Europe on security,",104,NA,1194,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"working closely with our democratic European allies so that we can support Ukraine, and each other, during peace and war.",104,NA,1195,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Liberal Democrats will strengthen our Armed Forces and support the people who work in them, and keep the UK free, safe and secure by: Reversing the Conservative Government’s cut to the Army, with a longer-term ambition of increasing regular troop numbers back to over 100,000.",104,NA,1196,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Maintaining the UK’s support for NATO,",104,NA,1197,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and accordingly increasing defence spending in every year of the Parliament, with an ambition to spend at least 2.5% of GDP on defence.",104,NA,1198,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Securing a fair deal for service personnel and veterans.,104,NA,1199,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Maintaining the UK’s nuclear deterrent with four submarines providing continuous at-sea deterrence,",104,NA,1200,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
while pursuing multilateral global disarmament.,105,NA,1201,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Controlling arms exports to countries with poor human rights records.,105,NA,1202,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"In addition, we will: Legislate to ensure there is a parliamentary vote before engaging in military action,",202.1,NA,1203,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and support intervention only when there is a clear legal or humanitarian case,",201.2,NA,1204,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
while preserving the government’s ability to engage in action in emergencies with a retrospective vote or under treaty obligation.,104,NA,1205,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introduce a ‘presumption of denial’ for arms exports to governments listed as human rights concerns in the Foreign Office’s annual human rights report.,201.2,NA,1206,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Strengthen the Intelligence and Security Committee by giving it the power to decide what it publishes and when,",104,NA,1207,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and enabling the Houses of Parliament to elect its members.,202.1,NA,1208,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Tackle long-standing problems in defence procurement, including by ensuring that procurement is part of a comprehensive industrial strategy to secure a reliable long-term pipeline of equipment procurements, which will strengthen the Army, Royal Air Force, Royal Navy and Strategic Command.",104,NA,1209,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Support and promote the development of international treaties on the principles and limits of the use of technology in modern warfare.,107,NA,1210,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Secure a fair deal for the armed forces community, and improve recruitment, retention and resettlement, by:",104,NA,1211,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Strengthening the Armed Forces Covenant by placing a legal duty on the Defence Secretary and government departments to give it due regard.,104,NA,1212,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Improving the standard of Ministry of Defence housing, including by reviewing maintenance contracts.",104,NA,1213,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Waiving application fees for indefinite leave for members of the armed forces on discharge, and their families.",104,NA,1214,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Accepting the recommendations of the Atherton Report on women in the armed forces.,104,NA,1215,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Ensuring that military compensation for illness or injury does not count towards means-testing for benefits.,104,NA,1216,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Establishing a ‘Fair Deal for Service Personnel, Veterans and Families Commission’.",104,NA,1217,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Work collaboratively with our democratic European partners and promote security, including through deterrence, by:",104,NA,1218,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Strengthening cooperation with our Nordic and Baltic allies via the Joint Expeditionary Force.,104,NA,1219,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Building on existing UK-French cooperation arrangements, including the Lancaster House Treaties.",104,NA,1220,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Developing closer cooperation with EU agencies and member states over defence, intelligence and cyber-security.",108,NA,1221,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Prioritising interoperability with NATO allies and other strategic partners.,107,NA,1222,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Working more closely in the joint development of innovative defence technologies and procurement.,107,NA,1223,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Seeking a defence and security agreement with the EU and its member states.,108,NA,1224,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Continuing to work closely with our Five Eyes partners.,107,NA,1225,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
International,H,NA,1226,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Whether on apartheid in South Africa, the illegal war in Iraq or the persecution of Hong Kongers, Liberal Democrats have always stood up for the vital British values of democracy, liberty, human rights and the rule of law.",202.1,NA,1227,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
We will resist those states that threaten us and robustly challenge our allies when necessary.,104,NA,1228,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"The UK must support democracies around the world, especially those threatened by aggression such as Ukraine and Taiwan.",202.1,NA,1229,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We must stand up to states like China and Russia, resisting their attempts to undermine our democratic values",202.1,NA,1230,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and preventing them from filling the vacuum that the UK has left in Africa and the rest of the Global South, following the Government’s short-sighted cut to the aid budget.",107,NA,1231,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Following years of Conservative Government, our influence on the world stage is sadly but undeniably diminished.",601.1,NA,1232,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Liberal Democrats will reverse this decline.,601.1,NA,1233,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
We will rebuild our relations with our allies – not trash them.,107,NA,1234,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
We will uphold international law – not undermine it.,107,NA,1235,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
We will restore Britain’s role as an international development superpower.,107,NA,1236,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"With war raging on our continent, now more than ever Britain must lead within Europe.",601.1,NA,1237,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Liberal Democrats are the only party that will fix the UK’s broken relationship with Europe, by following our four-stage roadmap.",108,NA,1238,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Not only will this leave us and our allies more secure,",104,NA,1239,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
but it will help restore the British economy and the prosperity and opportunities of its citizens.,410,NA,1240,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We will: Work to counter the global rise in authoritarianism by championing the liberal, rules-based international order",107,NA,1241,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and supporting international institutions such as the United Nations, the Commonwealth, NATO and the International Criminal Court.",107,NA,1242,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Fix the UK’s broken relationship with Europe, forge a new partnership built on cooperation, not confrontation,",108,NA,1243,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and move to conclude a new comprehensive agreement which removes as many barriers to trade as possible.,108,NA,1244,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Stand with the people of Ukraine and provide them with the support that they need in the face of Putin’s illegal invasion.,104,NA,1245,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Restore the UK’s reputation as an international development superpower, by returning spending to 0.7% of national income and re-establishing an independent international development department.",107,NA,1246,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Advocate for an immediate bilateral ceasefire in the Israel-Gaza conflict to resolve the humanitarian catastrophe in Gaza,",105,NA,1247,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"get the hostages out,",105,NA,1248,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and provide the space to reach a two-state solution based on 1967 borders with security and dignity for Israelis and Palestinians.,106,NA,1249,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"In addition, we will: Protect, defend and promote human rights for all around the world by: Working to abolish the death penalty and end the use of torture.",201.2,NA,1250,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Using the UK’s Magnitsky sanctions to stand up against human rights abuses.,201.2,NA,1251,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
